case,t,att_err_angle_E,att_err_angle_Q,tau_norm_E,tau_norm_Q,omega_norm_E,omega_norm_Q,eR_norm_E,eR_norm_Q,condE
Nominal_30deg,0.08600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.08700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.10200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.10300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.11800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.11900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.14100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.14200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.17200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.17300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.17400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.20400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.20500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.20600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.20700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.20800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.23500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.23600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.23700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.23800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.23900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.28200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.28300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.28400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.28500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.28700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.28800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.34400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.34500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.34600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.34700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.34800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.34900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.35100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nominal_30deg,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
